game_id,frame_id,file_name,a,b,c,d,mean
2,1001,1001_2.png,0.5703125,0.5861111111111111,0.00625,0.011111111111111112,47.55999839248971
2,1002,1002_2.png,0.5760416666666667,0.5898148148148148,0.00625,0.011111111111111112,47.529591210133745
2,1003,1003_2.png,0.58125,0.5935185185185186,0.00625,0.011111111111111112,47.565178433641975
2,1004,1004_2.png,0.5864583333333333,0.5981481481481481,0.00625,0.011111111111111112,47.63482445987654
2,1006,1006_2.png,0.596875,0.6074074074074074,0.00625,0.011111111111111112,47.66593412422839
2,1007,1007_2.png,0.6020833333333333,0.612037037037037,0.00625,0.011111111111111112,47.51893872170782
2,1008,1008_2.png,0.6072916666666667,0.6157407407407407,0.00625,0.011111111111111112,47.46625546553498
2,1009,1009_2.png,0.6125,0.6212962962962963,0.00625,0.011111111111111112,47.55727334104938
2,1010,1010_2.png,0.6171875,0.6203703703703703,0.00625,0.011111111111111112,47.60657744984568
2,1011,1011_2.png,0.6208333333333333,0.6166666666666667,0.00625,0.011111111111111112,47.7080764531893
2,1012,1012_2.png,0.625,0.6129629629629629,0.00625,0.011111111111111112,47.6025200938786
2,1013,1013_2.png,0.6286458333333333,0.6092592592592593,0.00625,0.011111111111111112,47.501357060185185
2,1014,1014_2.png,0.6322916666666667,0.6055555555555555,0.00625,0.011111111111111112,47.41469843106996
2,1015,1015_2.png,0.6359375,0.6027777777777777,0.00625,0.011111111111111112,47.48823897247942
2,1016,1016_2.png,0.6401041666666667,0.6,0.00625,0.011111111111111112,47.547909915123455
2,1017,1017_2.png,0.64375,0.5962962962962963,0.00625,0.011111111111111112,47.61146010159465
2,1018,1018_2.png,0.6473958333333333,0.5935185185185186,0.00625,0.011111111111111112,47.563696469907406
2,1019,1019_2.png,0.6510416666666666,0.5916666666666667,0.00625,0.011111111111111112,47.43925990226337
2,1020,1020_2.png,0.6546875,0.5898148148148148,0.00625,0.011111111111111112,47.385816936728396
2,1021,1021_2.png,0.6578125,0.587037037037037,0.00625,0.011111111111111112,47.46695939429012
2,1022,1022_2.png,0.6619791666666667,0.5851851851851851,0.00625,0.011111111111111112,47.54316679526749
2,1045,1045_2.png,0.6859375,0.575,0.00625,0.011111111111111112,47.46879902906379
2,1060,1060_2.png,0.5515625,0.5518518518518518,0.00625,0.011111111111111112,47.147131719393
2,1061,1061_2.png,0.5442708333333334,0.5509259259259259,0.00625,0.011111111111111112,47.00588493441358
2,1062,1062_2.png,0.5359375,0.5518518518518518,0.00625,0.011111111111111112,46.99664207175926
2,1063,1063_2.png,0.528125,0.5509259259259259,0.00625,0.011111111111111112,47.03827047968107
2,1064,1064_2.png,0.5197916666666667,0.5518518518518518,0.00625,0.011111111111111112,47.11071646733539
2,1065,1065_2.png,0.5119791666666667,0.5518518518518518,0.00625,0.011111111111111112,47.16994261188272
2,1066,1066_2.png,0.5041666666666667,0.5527777777777778,0.00625,0.011111111111111112,47.10096032664609
2,1067,1067_2.png,0.49583333333333335,0.5537037037037037,0.00625,0.011111111111111112,46.96385336291152
2,1068,1068_2.png,0.48854166666666665,0.5546296296296296,0.00625,0.011111111111111112,46.95370884773663
2,1069,1069_2.png,0.48125,0.5555555555555556,0.00625,0.011111111111111112,46.980212352109056
2,1070,1070_2.png,0.4739583333333333,0.5564814814814815,0.00625,0.011111111111111112,47.077409497170784
2,1071,1071_2.png,0.4661458333333333,0.5583333333333333,0.00625,0.011111111111111112,47.17955214763374
2,1072,1072_2.png,0.4588541666666667,0.5601851851851852,0.00625,0.011111111111111112,47.07720437885803
2,1073,1073_2.png,0.45208333333333334,0.5611111111111111,0.00625,0.011111111111111112,46.96696405606996
2,1074,1074_2.png,0.44479166666666664,0.5638888888888889,0.00625,0.011111111111111112,46.87159079218107
2,1075,1075_2.png,0.43802083333333336,0.5657407407407408,0.00625,0.011111111111111112,46.929312789351854
2,1076,1076_2.png,0.43125,0.5675925925925925,0.00625,0.011111111111111112,47.000680298353906
2,1080,1080_2.png,0.4046875,0.5787037037037037,0.00625,0.011111111111111112,46.76970389660494
2,1081,1081_2.png,0.3984375,0.5814814814814815,0.00625,0.011111111111111112,46.86126655735597
2,1082,1082_2.png,0.3921875,0.5842592592592593,0.00625,0.011111111111111112,46.91837352109054
2,1083,1083_2.png,0.38645833333333335,0.5879629629629629,0.00625,0.011111111111111112,46.975705054012344
2,1084,1084_2.png,0.3802083333333333,0.5879629629629629,0.00625,0.011111111111111112,46.914739583333336
2,1085,1085_2.png,0.37552083333333336,0.5842592592592593,0.00625,0.011111111111111112,46.780989744084366
2,1086,1086_2.png,0.37083333333333335,0.5796296296296296,0.00625,0.011111111111111112,46.74172325102881
2,1087,1087_2.png,0.36666666666666664,0.575,0.00625,0.011111111111111112,46.82474649562757
2,1088,1088_2.png,0.3625,0.5712962962962963,0.00625,0.011111111111111112,46.89682822145062
2,1089,1089_2.png,0.3572916666666667,0.5675925925925925,0.00625,0.011111111111111112,46.94446116255144
2,1090,1090_2.png,0.353125,0.5638888888888889,0.00625,0.011111111111111112,46.88570875128601
2,1091,1091_2.png,0.3484375,0.5601851851851852,0.00625,0.011111111111111112,46.812790155607
2,1092,1092_2.png,0.34479166666666666,0.5574074074074075,0.00625,0.011111111111111112,46.789519515174895
2,1093,1093_2.png,0.34010416666666665,0.5537037037037037,0.00625,0.011111111111111112,46.8572929526749
2,1094,1094_2.png,0.3359375,0.5518518518518518,0.00625,0.011111111111111112,46.94899450231482
2,1095,1095_2.png,0.33177083333333335,0.549074074074074,0.00625,0.011111111111111112,47.07840486754115
2,1096,1096_2.png,0.32760416666666664,0.5472222222222223,0.00625,0.011111111111111112,46.99333574459877
2,1114,1114_2.png,0.33229166666666665,0.512962962962963,0.00625,0.011111111111111112,47.322599183384774
2,1127,1127_2.png,0.484375,0.487962962962963,0.00625,0.011111111111111112,47.23238007973251
2,1128,1128_2.png,0.49583333333333335,0.4888888888888889,0.00625,0.011111111111111112,47.19666827417696
2,1129,1129_2.png,0.5067708333333333,0.4888888888888889,0.00625,0.011111111111111112,47.30221627443416
2,1130,1130_2.png,0.5166666666666667,0.49074074074074076,0.00625,0.011111111111111112,47.33126221707819
2,1131,1131_2.png,0.5276041666666667,0.49166666666666664,0.00625,0.011111111111111112,47.375663419495886
2,1132,1132_2.png,0.5380208333333333,0.4935185185185185,0.00625,0.011111111111111112,47.28303063914609
2,1133,1133_2.png,0.55,0.4962962962962963,0.00625,0.011111111111111112,47.16550122170782
2,1134,1134_2.png,0.559375,0.4981481481481482,0.00625,0.011111111111111112,47.14328398276749
2,1135,1135_2.png,0.5697916666666667,0.5009259259259259,0.00625,0.011111111111111112,47.167410783179015
2,1136,1136_2.png,0.5796875,0.5037037037037037,0.00625,0.011111111111111112,47.256546585648145
2,1137,1137_2.png,0.5901041666666667,0.5074074074074074,0.00625,0.011111111111111112,47.342362397119345
2,1138,1138_2.png,0.5994791666666667,0.5111111111111111,0.00625,0.011111111111111112,47.25213911394033
2,1139,1139_2.png,0.609375,0.5148148148148148,0.00625,0.011111111111111112,47.12774353780864
2,1140,1140_2.png,0.61875,0.5185185185185185,0.00625,0.011111111111111112,47.12052533436214
2,1141,1141_2.png,0.628125,0.5231481481481481,0.00625,0.011111111111111112,47.17396524562757
2,1142,1142_2.png,0.6375,0.5277777777777778,0.00625,0.011111111111111112,47.247266589506175
2,1143,1143_2.png,0.6463541666666667,0.5324074074074074,0.00625,0.011111111111111112,47.3076077031893
2,1160,1160_2.png,0.7796875,0.6462962962962963,0.00625,0.011111111111111112,47.276113200874484
2,2102,2102_2.png,0.8046875,0.6462962962962963,0.00625,0.011111111111111112,46.85699684927984
2,2103,2103_2.png,0.7942708333333334,0.649074074074074,0.00625,0.011111111111111112,47.00948511445473
2,2104,2104_2.png,0.7796875,0.6518518518518519,0.00625,0.011111111111111112,47.099682516718104
2,2105,2105_2.png,0.7619791666666667,0.6574074074074074,0.00625,0.011111111111111112,47.10615563914609
2,2106,2106_2.png,0.7479166666666667,0.6620370370370371,0.00625,0.011111111111111112,46.97454587834362
2,2107,2107_2.png,0.7328125,0.6648148148148149,0.00625,0.011111111111111112,46.878532503858025
2,2108,2108_2.png,0.7197916666666667,0.6592592592592592,0.00625,0.011111111111111112,46.98292116769547
2,2109,2109_2.png,0.7078125,0.6509259259259259,0.00625,0.011111111111111112,47.08730179398148
2,2110,2110_2.png,0.6958333333333333,0.6425925925925926,0.00625,0.011111111111111112,47.18473668981481
2,2111,2111_2.png,0.684375,0.6351851851851852,0.00625,0.011111111111111112,47.15637811856996
2,2112,2112_2.png,0.6729166666666667,0.6277777777777778,0.00625,0.011111111111111112,47.0252756880144
2,2113,2113_2.png,0.6619791666666667,0.6203703703703703,0.00625,0.011111111111111112,47.011953125
2,2114,2114_2.png,0.6505208333333333,0.6148148148148148,0.00625,0.011111111111111112,47.06147328317901
2,2115,2115_2.png,0.6401041666666667,0.6092592592592593,0.00625,0.011111111111111112,47.15748585390946
2,2116,2116_2.png,0.6291666666666667,0.6027777777777777,0.00625,0.011111111111111112,47.26855147247942
2,2117,2117_2.png,0.61875,0.5981481481481481,0.00625,0.011111111111111112,47.22596498842593
2,2118,2118_2.png,0.6083333333333333,0.5925925925925926,0.00625,0.011111111111111112,47.106382137345676
2,2119,2119_2.png,0.5979166666666667,0.5879629629629629,0.00625,0.011111111111111112,47.02920508616255
2,2123,2123_2.png,0.5583333333333333,0.5740740740740741,0.00625,0.011111111111111112,47.25969569830247
2,2124,2124_2.png,0.5494791666666666,0.5703703703703704,0.00625,0.011111111111111112,47.15222704475308
2,2125,2125_2.png,0.5401041666666667,0.5685185185185185,0.00625,0.011111111111111112,47.119347029320984
2,2126,2126_2.png,0.5307291666666667,0.5666666666666667,0.00625,0.011111111111111112,47.130979456018515
2,2127,2127_2.png,0.5229166666666667,0.5648148148148148,0.00625,0.011111111111111112,47.20001189557613
2,2128,2128_2.png,0.5135416666666667,0.562962962962963,0.00625,0.011111111111111112,47.29608667695473
2,2129,2129_2.png,0.5046875,0.562037037037037,0.00625,0.011111111111111112,47.27324459876543
2,2130,2130_2.png,0.49635416666666665,0.5611111111111111,0.00625,0.011111111111111112,47.163668177726336
2,2131,2131_2.png,0.48802083333333335,0.5601851851851852,0.00625,0.011111111111111112,47.13590952932099
2,2132,2132_2.png,0.48020833333333335,0.5601851851851852,0.00625,0.011111111111111112,47.168313078703704
2,2133,2133_2.png,0.47239583333333335,0.5601851851851852,0.00625,0.011111111111111112,47.26120338220164
2,2134,2134_2.png,0.46458333333333335,0.5601851851851852,0.00625,0.011111111111111112,47.37573077417696
2,2135,2135_2.png,0.45677083333333335,0.5601851851851852,0.00625,0.011111111111111112,47.32346289866255
2,2136,2136_2.png,0.44947916666666665,0.5611111111111111,0.00625,0.011111111111111112,47.246463638117284
2,2137,2137_2.png,0.4421875,0.562037037037037,0.00625,0.011111111111111112,47.1815613747428
2,2138,2138_2.png,0.4354166666666667,0.562962962962963,0.00625,0.011111111111111112,47.208729102366256
2,2139,2139_2.png,0.42864583333333334,0.5638888888888889,0.00625,0.011111111111111112,47.31862943672839
2,2145,2145_2.png,0.39010416666666664,0.5768518518518518,0.00625,0.011111111111111112,47.469215534979426
2,2146,2146_2.png,0.38385416666666666,0.5787037037037037,0.00625,0.011111111111111112,47.57056536136831
2,2147,2147_2.png,0.378125,0.5814814814814815,0.00625,0.011111111111111112,47.5876585005144
2,2148,2148_2.png,0.3723958333333333,0.5851851851851851,0.00625,0.011111111111111112,47.431084908693414
2,2149,2149_2.png,0.3671875,0.587037037037037,0.00625,0.011111111111111112,47.49578125
2,2150,2150_2.png,0.3614583333333333,0.5814814814814815,0.00625,0.011111111111111112,47.5413732960391
2,2151,2151_2.png,0.35625,0.5768518518518518,0.00625,0.011111111111111112,47.67897553369342
2,2152,2152_2.png,0.3494791666666667,0.5703703703703704,0.00625,0.011111111111111112,47.817578125
2,2153,2153_2.png,0.34375,0.5657407407407408,0.00625,0.011111111111111112,47.78381430041152
2,2154,2154_2.png,0.3390625,0.5611111111111111,0.00625,0.011111111111111112,47.607476369598764
2,2155,2155_2.png,0.3338541666666667,0.5564814814814815,0.00625,0.011111111111111112,47.61280510545267
2,2156,2156_2.png,0.32864583333333336,0.5527777777777778,0.00625,0.011111111111111112,47.67309927983539
2,2157,2157_2.png,0.3229166666666667,0.549074074074074,0.00625,0.011111111111111112,47.782018389917695
2,2158,2158_2.png,0.3182291666666667,0.5453703703703704,0.00625,0.011111111111111112,47.84472752700617
2,2159,2159_2.png,0.315625,0.5425925925925926,0.00625,0.011111111111111112,47.80487155992798
2,2160,2160_2.png,0.3234375,0.5388888888888889,0.00625,0.011111111111111112,47.66432581018518
2,2161,2161_2.png,0.33125,0.537962962962963,0.00625,0.011111111111111112,47.62755144032922
2,2163,2163_2.png,0.35052083333333334,0.5351851851851852,0.00625,0.011111111111111112,47.804539126800414
2,2177,2177_2.png,0.4796875,0.5435185185185185,0.00625,0.011111111111111112,47.78366624871399
2,2178,2178_2.png,0.4895833333333333,0.5462962962962963,0.00625,0.011111111111111112,47.73556986239712
2,2179,2179_2.png,0.49895833333333334,0.55,0.00625,0.011111111111111112,47.554116030092594
2,2180,2180_2.png,0.5083333333333333,0.5527777777777778,0.00625,0.011111111111111112,47.659525945216046
2,2181,2181_2.png,0.5182291666666666,0.5564814814814815,0.00625,0.011111111111111112,47.71775993441358
2,2182,2182_2.png,0.528125,0.5601851851851852,0.00625,0.011111111111111112,47.81802211934156
2,2183,2183_2.png,0.5369791666666667,0.5638888888888889,0.00625,0.011111111111111112,47.732195216049384
2,2184,2184_2.png,0.5473958333333333,0.5685185185185185,0.00625,0.011111111111111112,47.67497620884774
2,2185,2185_2.png,0.5572916666666666,0.5722222222222222,0.00625,0.011111111111111112,47.54886413323045
2,2186,2186_2.png,0.5661458333333333,0.5777777777777777,0.00625,0.011111111111111112,47.62198093492798
2,2187,2187_2.png,0.5760416666666667,0.5824074074074074,0.00625,0.011111111111111112,47.68663017618313
2,2188,2188_2.png,0.5859375,0.5879629629629629,0.00625,0.011111111111111112,47.78321405606996
2,2189,2189_2.png,0.5953125,0.5935185185185186,0.00625,0.011111111111111112,47.66708606610082
2,2190,2190_2.png,0.6046875,0.6,0.00625,0.011111111111111112,47.58794704861111
2,2191,2191_2.png,0.6140625,0.6055555555555555,0.00625,0.011111111111111112,47.52917470421811
2,2192,2192_2.png,0.6234375,0.612037037037037,0.00625,0.011111111111111112,47.58165316358025
2,2193,2193_2.png,0.6328125,0.6185185185185185,0.00625,0.011111111111111112,47.63900977366255
2,2194,2194_2.png,0.6421875,0.6259259259259259,0.00625,0.011111111111111112,47.74620659722222
2,2195,2195_2.png,0.6520833333333333,0.6333333333333333,0.00625,0.011111111111111112,47.68627989969136
2,2196,2196_2.png,0.6614583333333334,0.6398148148148148,0.00625,0.011111111111111112,47.55132683899177
2,2197,2197_2.png,0.6713541666666667,0.637962962962963,0.00625,0.011111111111111112,47.5342695473251
2,2198,2198_2.png,0.6807291666666667,0.6342592592592593,0.00625,0.011111111111111112,47.57268164866255
2,2199,2199_2.png,0.6911458333333333,0.6314814814814815,0.00625,0.011111111111111112,47.645613265174894
2,2200,2200_2.png,0.7005208333333334,0.6287037037037037,0.00625,0.011111111111111112,47.74601466049383
2,2201,2201_2.png,0.7109375,0.6259259259259259,0.00625,0.011111111111111112,47.67841997813786
2,2202,2202_2.png,0.7208333333333333,0.6240740740740741,0.00625,0.011111111111111112,47.59069701646091
2,2203,2203_2.png,0.7302083333333333,0.6212962962962963,0.00625,0.011111111111111112,47.53698688271605
2,2204,2204_2.png,0.7390625,0.6203703703703703,0.00625,0.011111111111111112,47.588846129115225
2,2205,2205_2.png,0.7505208333333333,0.6175925925925926,0.00625,0.011111111111111112,47.66562516075103
2,2206,2206_2.png,0.7598958333333333,0.6166666666666667,0.00625,0.011111111111111112,47.783238811728395
2,2207,2207_2.png,0.7692708333333333,0.6157407407407407,0.00625,0.011111111111111112,47.72407037680041
2,2208,2208_2.png,0.7796875,0.6157407407407407,0.00625,0.011111111111111112,47.585649916409466
2,2218,2218_2.png,0.7348958333333333,0.5888888888888889,0.00625,0.011111111111111112,47.860287422839505
2,2223,2223_2.png,0.6072916666666667,0.5675925925925925,0.00625,0.011111111111111112,47.769047067901234
2,2224,2224_2.png,0.5838541666666667,0.5657407407407408,0.00625,0.011111111111111112,47.8125462962963
2,2225,2225_2.png,0.5598958333333334,0.5638888888888889,0.00625,0.011111111111111112,47.74059574331276
2,2226,2226_2.png,0.5385416666666667,0.562962962962963,0.00625,0.011111111111111112,47.67046537422839
2,2227,2227_2.png,0.515625,0.562037037037037,0.00625,0.011111111111111112,47.519964474022636
2,2228,2228_2.png,0.4921875,0.562962962962963,0.00625,0.011111111111111112,47.630419238683125
2,2229,2229_2.png,0.47239583333333335,0.5648148148148148,0.00625,0.011111111111111112,47.695064139660495
2,2230,2230_2.png,0.4510416666666667,0.5666666666666667,0.00625,0.011111111111111112,47.74026347093621
2,2231,2231_2.png,0.43072916666666666,0.5675925925925925,0.00625,0.011111111111111112,47.648963155864195
2,2232,2232_2.png,0.4114583333333333,0.5703703703703704,0.00625,0.011111111111111112,47.45309574331276
2,2233,2233_2.png,0.3932291666666667,0.5722222222222222,0.00625,0.011111111111111112,47.455486111111114
2,2234,2234_2.png,0.3734375,0.5777777777777777,0.00625,0.011111111111111112,47.528290252057616
2,2235,2235_2.png,0.35520833333333335,0.5814814814814815,0.00625,0.011111111111111112,47.56024482381687
2,2236,2236_2.png,0.33697916666666666,0.5861111111111111,0.00625,0.011111111111111112,47.627883069701646
2,2237,2237_2.png,0.32083333333333336,0.5907407407407408,0.00625,0.011111111111111112,47.54615338863169
2,2238,2238_2.png,0.30625,0.5944444444444444,0.00625,0.011111111111111112,47.46153308256173
2,2239,2239_2.png,0.2869791666666667,0.600925925925926,0.00625,0.011111111111111112,47.31746431327161
2,2244,2244_2.png,0.215625,0.6342592592592593,0.00625,0.011111111111111112,47.33312355324074
2,3453,3453_2.png,0.31614583333333335,0.5527777777777778,0.00625,0.011111111111111112,47.87712432484568
2,3454,3454_2.png,0.3229166666666667,0.5592592592592592,0.00625,0.011111111111111112,47.81421199845679
2,3455,3455_2.png,0.3296875,0.5648148148148148,0.00625,0.011111111111111112,47.74915364583333
2,3456,3456_2.png,0.33697916666666666,0.5722222222222222,0.00625,0.011111111111111112,47.84671907150206
2,3457,3457_2.png,0.34427083333333336,0.5796296296296296,0.00625,0.011111111111111112,47.94247444058642
2,3458,3458_2.png,0.3515625,0.5842592592592593,0.00625,0.011111111111111112,48.019418885030866
2,3459,3459_2.png,0.35833333333333334,0.5824074074074074,0.00625,0.011111111111111112,47.92440329218107
2,3460,3460_2.png,0.3645833333333333,0.5805555555555556,0.00625,0.011111111111111112,47.86301054526749
2,3461,3461_2.png,0.37135416666666665,0.5787037037037037,0.00625,0.011111111111111112,47.75466081532922
2,3462,3462_2.png,0.3776041666666667,0.5768518518518518,0.00625,0.011111111111111112,47.856645608281895
2,3463,3463_2.png,0.384375,0.5740740740740741,0.00625,0.011111111111111112,47.930564879115224
2,3464,3464_2.png,0.39114583333333336,0.5722222222222222,0.00625,0.011111111111111112,48.00155558770576
2,3465,3465_2.png,0.39791666666666664,0.5703703703703704,0.00625,0.011111111111111112,47.87751334233539
2,3466,3466_2.png,0.40520833333333334,0.5694444444444444,0.00625,0.011111111111111112,47.835210262345676
2,3467,3467_2.png,0.4119791666666667,0.5675925925925925,0.00625,0.011111111111111112,47.74307082690329
2,3468,3468_2.png,0.41875,0.5666666666666667,0.00625,0.011111111111111112,47.848885995370374
2,3469,3469_2.png,0.42552083333333335,0.5666666666666667,0.00625,0.011111111111111112,47.89394434799383
2,3470,3470_2.png,0.4328125,0.5657407407407408,0.00625,0.011111111111111112,48.006062564300414
2,3478,3478_2.png,0.49114583333333334,0.5666666666666667,0.00625,0.011111111111111112,47.7306462191358
2,3479,3479_2.png,0.49895833333333334,0.5685185185185185,0.00625,0.011111111111111112,47.69813159079218
2,3480,3480_2.png,0.5067708333333333,0.5685185185185185,0.00625,0.011111111111111112,47.731956983024695
2,3481,3481_2.png,0.5135416666666667,0.5703703703703704,0.00625,0.011111111111111112,47.831439203960905
2,3482,3482_2.png,0.5213541666666667,0.5722222222222222,0.00625,0.011111111111111112,47.9325831082819
2,3483,3483_2.png,0.5291666666666667,0.5740740740740741,0.00625,0.011111111111111112,47.85762345679012
2,3484,3484_2.png,0.5369791666666667,0.575925925925926,0.00625,0.011111111111111112,47.69455343364198
2,3485,3485_2.png,0.5447916666666667,0.5777777777777777,0.00625,0.011111111111111112,47.651591756687246
2,3486,3486_2.png,0.5526041666666667,0.5796296296296296,0.00625,0.011111111111111112,47.72233088991769
2,3487,3487_2.png,0.5598958333333334,0.5824074074074074,0.00625,0.011111111111111112,47.77594216177984
2,3488,3488_2.png,0.5677083333333334,0.5861111111111111,0.00625,0.011111111111111112,47.85089811599794
2,3489,3489_2.png,0.5755208333333334,0.5888888888888889,0.00625,0.011111111111111112,47.75762651105967
2,3490,3490_2.png,0.5833333333333334,0.5925925925925926,0.00625,0.011111111111111112,47.61093910751029
2,3491,3491_2.png,0.5916666666666667,0.5962962962962963,0.00625,0.011111111111111112,47.60332690329218
2,3492,3492_2.png,0.5989583333333334,0.6,0.00625,0.011111111111111112,47.59666361239712
2,3493,3493_2.png,0.6067708333333334,0.6037037037037037,0.00625,0.011111111111111112,47.68248521090535
